time,pos_23.0,pos_24.0,pos_25.0,pos_26.0,pos_27.0,pos_28.0,pos_29.0,pos_30.0,pos_24.5,pos_24.833333333333332,pos_25.166666666666668,pos_25.5
0.12,0.12206310778856277,0.12220768630504608,0.12238433212041855,0.12259093672037125,0.12282507866621017,0.12308427691459656,0.12336580455303192,0.12366685271263123,0.12229213863611221,0.12235274910926819,0.12241674214601517,0.12248403578996658
0.13,0.12311829626560211,0.12337957322597504,0.12367548793554306,0.12400244921445847,0.12435656785964966,0.12473385035991669,0.12513017654418945,0.12554126977920532,0.12352343648672104,0.12362393736839294,0.12372793257236481,0.12383532524108887
0.14,0.12491753697395325,0.12531109154224396,0.1257382184267044,0.126193568110466,0.12667131423950195,0.12716570496559143,0.12767086923122406,0.12818102538585663,0.12552082538604736,0.12566494941711426,0.1258123219013214,0.1259627342224121
0.15,0.12734335660934448,0.12787529826164246,0.12843500077724457,0.1290147602558136,0.1296066790819168,0.130202978849411,0.13079604506492615,0.13137853145599365,0.12815219163894653,0.12834012508392334,0.12853047251701355,0.1287228763103485
0.16,0.13024425506591797,0.13090898096561432,0.13158957660198212,0.13227584958076477,0.13295766711235046,0.1336253434419632,0.13426975905895233,0.13488233089447021,0.13124799728393555,0.1314755082130432,0.13170385360717773,0.13193266093730927
0.17,0.1334444284439087,0.13422298431396484,0.13499857485294342,0.1357586532831192,0.1364910900592804,0.13718481361865997,0.13782963156700134,0.13841667771339417,0.13461199402809143,0.13487006723880768,0.13512668013572693,0.1353813260793686
0.18,0.13675454258918762,0.13761386275291443,0.13844431936740875,0.13923141360282898,0.13996170461177826,0.14062346518039703,0.14120671153068542,0.14170342683792114,0.1380336582660675,0.138308584690094,0.13857893645763397,0.13884417712688446
0.19,0.13998273015022278,0.14087647199630737,0.14170880615711212,0.14246416091918945,0.14312899112701416,0.14369237422943115,0.14414602518081665,0.14448444545269012,0.14130134880542755,0.14157505333423615,0.14184045791625977,0.14209699630737305
0.2,0.14294558763504028,0.14381596446037292,0.14458706974983215,0.14524371922016144,0.1457740068435669,0.14616963267326355,0.14642606675624847,0.14654245972633362,0.1442149430513382,0.14446614682674408,0.14470483362674713,0.14493051171302795
0.21,0.14547830820083618,0.14625927805900574,0.14690005779266357,0.14738784730434418,0.1477145105600357,0.1478767991065979,0.14787623286247253,0.1477188766002655,0.14659810066223145,0.146803617477417,0.1469922810792923,0.14716368913650513
0.22,0.147443488240242,0.14806510508060455,0.1485055685043335,0.1487569957971573,0.14881768822669983,0.14869199693202972,0.148389995098114,0.1479269117116928,0.1483086347579956,0.14844515919685364,0.1485607624053955,0.14865514636039734
0.23,0.14873813092708588,0.14913159608840942,0.1493067443370819,0.14926350116729736,0.14900945127010345,0.14855918288230896,0.14793357253074646,0.14715875685214996,0.14924664795398712,0.14929282665252686,0.14931458234786987,0.1493120789527893
0.24,0.14929866790771484,0.1494019776582718,0.1492578089237213,0.1488771140575409,0.14827950298786163,0.14749212563037872,0.146548330783844,0.1454862654209137,0.14936034381389618,0.14929871261119843,0.1492103636264801,0.14909598231315613
0.25,0.14910350739955902,0.14886704087257385,0.14836660027503967,0.14762696623802185,0.14668218791484833,0.145573690533638,0.14434808492660522,0.14305520057678223,0.1486484706401825,0.14846742153167725,0.14825911819934845,0.14802472293376923
0.26,0.14817343652248383,0.1475653201341629,0.14669355750083923,0.14559930562973022,0.1443326473236084,0.14294975996017456,0.14150995016098022,0.1400729864835739,0.14716005325317383,0.14685550332069397,0.14652535319328308,0.14617127180099487
0.27,0.14656949043273926,0.145579993724823,0.14434772729873657,0.14293178915977478,0.14139866828918457,0.13981831073760986,0.13826051354408264,0.13679145276546478,0.1449907422065735,0.1445675492286682,0.14412276446819305,0.14365869760513306
0.28,0.1443888247013092,0.14303366839885712,0.14147964119911194,0.1398041695356369,0.13808885216712952,0.1364147663116455,0.13485804200172424,0.133485808968544,0.1422768533229828,0.14174923300743103,0.14120665192604065,0.14065204560756683
0.29,0.1417587399482727,0.14008058607578278,0.13827165961265564,0.13642624020576477,0.1346379816532135,0.1329944133758545,0.1315719187259674,0.13043150305747986,0.13918662071228027,0.13857820630073547,0.13796404004096985,0.13734759390354156
0.3,0.13882914185523987,0.13689738512039185,0.13492639362812042,0.13302387297153473,0.13129043579101562,0.12981335818767548,0.1286613643169403,0.12788113951683044,0.13590994477272034,0.1352529525756836,0.1346016824245453,0.13396002352237701
0.31,0.1357640027999878,0.1336725801229477,0.1316540241241455,0.12982401251792908,0.1282828450202942,0.12710905075073242,0.12635482847690582,0.12604328989982605,0.13264667987823486,0.1319803148508072,0.13133296370506287,0.1307087540626526
0.32,0.1327323317527771,0.13059544563293457,0.12865924835205078,0.1270395666360855,0.12582743167877197,0.1250828504562378,0.12483172118663788,0.12506505846977234,0.12959450483322144,0.12896278500556946,0.12836448848247528,0.1278035044670105
0.33,0.1298988163471222,0.12784506380558014,0.1261284053325653,0.12485529482364655,0.12409693002700806,0.12388452887535095,0.12420827895402908,0.12501969933509827,0.12693719565868378,0.12638616561889648,0.12588298320770264,0.12543107569217682
0.34,0.12741521000862122,0.1255800724029541,0.12421813607215881,0.12341552972793579,0.12321244925260544,0.12360116839408875,0.12452831119298935,0.12590093910694122,0.12483355402946472,0.12440808117389679,0.12404382973909378,0.12374331057071686
0.35000000000000003,0.12541238963603973,0.12392960488796234,0.12304574996232986,0.12281467765569687,0.12323475629091263,0.12425059080123901,0.1257598102092743,0.12762364745140076,0.12340815365314484,0.12314851582050323,0.12296123802661896,0.12284743785858154
0.36,0.12399370968341827,0.12298616766929626,0.12268201261758804,0.12309104949235916,0.12416011840105057,0.12578004598617554,0.1277976632118225,0.13003161549568176,0.12274405360221863,0.12268266081809998,0.12270132452249527,0.12279930710792542
0.37,0.12322984635829926,0.1228005439043045,0.12314704805612564,0.12422432005405426,0.12592056393623352,0.12807023525238037,0.1304723024368286,0.13291120529174805,0.12287797033786774,0.1230364590883255,0.12327808886766434,0.12359990924596786
0.38,0.12315557152032852,0.12337929010391235,0.12440922856330872,0.12613706290721893,0.1283886581659317,0.13094446063041687,0.13356363773345947,0.13600996136665344,0.12379851192235947,0.12418529391288757,0.12465270608663559,0.1251954734325409
0.39,0.1237684115767479,0.12468463182449341,0.126387357711792,0.12869985401630402,0.13138680160045624,0.13418206572532654,0.13681873679161072,0.13905856013298035,0.12544706463813782,0.12605562806129456,0.12673619389533997,0.12748104333877563
0.4,0.1250293254852295,0.12663708627223969,0.1289559304714203,0.13174015283584595,0.1346997618675232,0.13753527402877808,0.1399727314710617,0.1417940855026245,0.12772156298160553,0.12852980196475983,0.12939509749412537,0.13030734658241272
0.41000000000000003,0.12686516344547272,0.12912021577358246,0.13195298612117767,0.13505378365516663,0.1380900889635086,0.14074811339378357,0.1427699476480484,0.1439826786518097,0.1304827481508255,0.13145342469215393,0.1324601173400879,0.13349062204360962
0.42,0.12917302548885345,0.13198764622211456,0.13519050180912018,0.1384185403585434,0.14131517708301544,0.14357586205005646,0.14498496055603027,0.14543971419334412,0.13356280326843262,0.13464495539665222,0.13573671877384186,0.1368243396282196
0.43,0.1318260133266449,0.13507160544395447,0.13846580684185028,0.14160917699337006,0.14414450526237488,0.1458037942647934,0.1464407593011856,0.1460454910993576,0.13677546381950378,0.1379069834947586,0.13901758193969727,0.14009273052215576
0.44,0.13468019664287567,0.13819283246994019,0.14157460629940033,0.14441236853599548,0.14637614786624908,0.14726346731185913,0.14702294766902924,0.14575529098510742,0.1399272382259369,0.14103834331035614,0.14209559559822083,0.14308464527130127
0.45,0.13758234679698944,0.14117079973220825,0.1443234235048294,0.14664095640182495,0.14785122871398926,0.14784561097621918,0.14668898284435272,0.14460279047489166,0.14282894134521484,0.1438465118408203,0.1447768658399582,0.14560705423355103
0.46,0.1403779834508896,0.1438341736793518,0.14654165506362915,0.14814648032188416,0.14846523106098175,0.1475083827972412,0.14547143876552582,0.14269688725471497,0.14530718326568604,0.1461593508720398,0.1468929648399353,0.1474977433681488
0.47000000000000003,0.14291974902153015,0.14603056013584137,0.1480921357870102,0.14882898330688477,0.14817555248737335,0.14628055691719055,0.14347504079341888,0.14021149277687073,0.1472143828868866,0.14783556759357452,0.14831142127513885,0.1486353725194931
0.48,0.14507471024990082,0.1476350724697113,0.14887955784797668,0.14864379167556763,0.1470043659210205,0.1442589908838272,0.1408679485321045,0.13737022876739502,0.14843769371509552,0.1487734466791153,0.1489439755678177,0.14894753694534302
0.49,0.1467313915491104,0.14855733513832092,0.1488562524318695,0.147604301571846,0.1450372040271759,0.14160144329071045,0.13786780834197998,0.13442640006542206,0.14890556037425995,0.1489168256521225,0.14875200390815735,0.14841511845588684
0.5,0.14780542254447937,0.14874672889709473,0.14802515506744385,0.14578108489513397,0.1424165517091751,0.13851416110992432,0.13472360372543335,0.13164064288139343,0.14859183132648468,0.1482584923505783,0.1477489322423935,0.14707370102405548
0.51,0.14824353158473969,0.14819473028182983,0.14643937349319458,0.14329716563224792,0.13933171331882477,0.13523593544960022,0.1316952109336853,0.12925797700881958,0.14751717448234558,0.1468403935432434,0.1459992527961731,0.14501097798347473
0.52,0.14802631735801697,0.1469355821609497,0.1441989243030548,0.14031976461410522,0.1360052525997162,0.13201989233493805,0.1290319710969925,0.12748637795448303,0.14574779570102692,0.1447511613368988,0.14361441135406494,0.1423611342906952
0.53,0.1471688151359558,0.14504384994506836,0.14144426584243774,0.1370489001274109,0.13267678022384644,0.12911370396614075,0.1269521862268448,0.1264784336090088,0.14339116215705872,0.1421203911304474,0.1407456398010254,0.13929617404937744
0.54,0.14571958780288696,0.1426302194595337,0.13834765553474426,0.13370420038700104,0.1295858770608902,0.12674087285995483,0.12562508881092072,0.12631839513778687,0.1405896246433258,0.13911063969135284,0.1375744640827179,0.1360146403312683
0.55,0.1437579095363617,0.13983489573001862,0.13510239124298096,0.13051003217697144,0.1269548237323761,0.12508320808410645,0.12515732645988464,0.1270149201154709,0.13751178979873657,0.13590756058692932,0.13430121541023254,0.13272890448570251
0.56,0.14138947427272797,0.136819526553154,0.13191063702106476,0.1276804804801941,0.12497261166572571,0.12426702678203583,0.1255839318037033,0.12850059568881989,0.13434244692325592,0.13270819187164307,0.1311323493719101,0.12965138256549835
0.5700000000000001,0.1387406587600708,0.13375785946846008,0.12897101044654846,0.12540508806705475,0.12378126382827759,0.12435348331928253,0.1268659383058548,0.1306384652853012,0.1312713921070099,0.1297091245651245,0.1282675415277481,0.12698085606098175
0.58,0.1359519064426422,0.13082590699195862,0.12646615505218506,0.12383610010147095,0.12346586585044861,0.12533386051654816,0.12889373302459717,0.1332341879606247,0.12848219275474548,0.1270943284034729,0.12588703632354736,0.12488960474729538
0.59,0.13317036628723145,0.12819162011146545,0.12455141544342041,0.12307825684547424,0.12404817342758179,0.1271304190158844,0.1314961314201355,0.13605375587940216,0.1261412352323532,0.12502390146255493,0.12414039671421051,0.12351233512163162
0.6,0.13054203987121582,0.12600550055503845,0.123345285654068,0.12318190187215805,0.12548528611660004,0.12960243225097656,0.1344549059867859,0.13884425163269043,0.12438779324293137,0.12362435460090637,0.12313711643218994,0.12293754518032074
0.61,0.128204345703125,0.12439203262329102,0.12292207032442093,0.12413953244686127,0.1276727318763733,0.13255715370178223,0.13752292096614838,0.14135655760765076,0.12332584708929062,0.12298078089952469,0.12293969094753265,0.12320180982351303
0.62,0.12627896666526794,0.12344256788492203,0.12330731749534607,0.12588633596897125,0.13045193254947662,0.13576477766036987,0.14044462144374847,0.14336736500263214,0.123017817735672,0.1231318786740303,0.1235598772764206,0.12428741157054901
0.63,0.12486552447080612,0.12321028113365173,0.12447627633810043,0.12830467522144318,0.13362181186676025,0.13897623121738434,0.14297747611999512,0.14469897747039795,0.12348111718893051,0.12406750023365021,0.12495790421962738,0.12612363696098328
0.64,0.1240365281701088,0.1237071081995964,0.12635555863380432,0.13123179972171783,0.136953204870224,0.14194254577159882,0.1449117660522461,0.14523498713970184,0.12468700855970383,0.12572938203811646,0.12704506516456604,0.12859128415584564
0.65,0.12383370101451874,0.12490325421094894,0.12882758677005768,0.13447101414203644,0.14020538330078125,0.14443421363830566,0.1460881382226944,0.14493055641651154,0.1265624761581421,0.12801480293273926,0.1296892762184143,0.13153043389320374
0.66,0.12426586449146271,0.12672895193099976,0.13173814117908478,0.13780470192432404,0.14314357936382294,0.1462586224079132,0.14641067385673523,0.14381590485572815,0.12899459898471832,0.1307828575372696,0.13272351026535034,0.13475076854228973
0.67,0.12530864775180817,0.12907850742340088,0.1349058598279953,0.14100897312164307,0.1455557942390442,0.14727532863616943,0.14585480093955994,0.1419936716556549,0.13183744251728058,0.13386321067810059,0.1359563171863556,0.13804395496845245
0.68,0.12690581381320953,0.13181643187999725,0.13813352584838867,0.14386877417564392,0.1472681313753128,0.14740663766860962,0.14446905255317688,0.1396295130252838,0.1349206566810608,0.13706651329994202,0.13918383419513702,0.14119702577590942
0.6900000000000001,0.12897224724292755,0.1347852647304535,0.14122039079666138,0.14619223773479462,0.14815740287303925,0.14664368331432343,0.1423710137605667,0.13693691790103912,0.1380597949028015,0.14019611477851868,0.1422027200460434,0.14400619268417358
0.7000000000000001,0.13139866292476654,0.13781455159187317,0.14397454261779785,0.14782355725765228,0.14815986156463623,0.14504694938659668,0.13973736763000488,0.13415831327438354,0.141067236661911,0.14305996894836426,0.1448228657245636,0.14629000425338745
0.71,0.134056955575943,0.140730619430542,0.14622493088245392,0.14865341782569885,0.1472759246826172,0.1427416205406189,0.13678906857967377,0.13154315948486328,0.143763467669487,0.14548251032829285,0.14687946438789368,0.1479010283946991
0.72,0.1368073970079422,0.14336656033992767,0.14783193171024323,0.148626446723938,0.1455700397491455,0.13990770280361176,0.13377290964126587,0.12932565808296204,0.14598770439624786,0.1473153829574585,0.14824314415454865,0.1487353891134262
0.73,0.13950560986995697,0.14557167887687683,0.14869597554206848,0.14774470031261444,0.14316605031490326,0.13676613569259644,0.13094085454940796,0.1277039647102356,0.14760753512382507,0.14844653010368347,0.1488284021615982,0.14873942732810974
0.74,0.14201022684574127,0.14722022414207458,0.1487637758255005,0.14606767892837524,0.14023816585540771,0.13356143236160278,0.12852910161018372,0.12682241201400757,0.14852666854858398,0.14880700409412384,0.14859874546527863,0.14791323244571686
0.75,0.14419031143188477,0.1482182890176773,0.14803153276443481,0.14370828866958618,0.13699844479560852,0.1305428296327591,0.12673835456371307,0.12675875425338745,0.14869077503681183,0.14837510883808136,0.14756901562213898,0.14631052315235138
0.76,0.14593200385570526,0.1485094130039215,0.1465451717376709,0.14082521200180054,0.13368137180805206,0.12794484198093414,0.1257171779870987,0.12751735746860504,0.14809060096740723,0.1471778154373169,0.14580443501472473,0.1440352201461792
0.77,0.14714469015598297,0.1480776071548462,0.14439743757247925,0.1376122385263443,0.13052691519260406,0.1259690523147583,0.1255497932434082,0.1290288269519806,0.14676257967948914,0.14528901875019073,0.14341646432876587,0.1412345916032791
0.78,0.14776545763015747,0.14694830775260925,0.14172223210334778,0.13428527116775513,0.12776319682598114,0.12476855516433716,0.12624883651733398,0.13115659356117249,0.14478647708892822,0.14282497763633728,0.14055584371089935,0.13808992505073547
0.79,0.1477625072002411,0.14518681168556213,0.13868610560894012,0.13106787204742432,0.1255899965763092,0.12443593144416809,0.12775470316410065,0.1337088793516159,0.1422807276248932,0.13993710279464722,0.13740293681621552,0.1348046511411667
0.8,0.14713677763938904,0.14289452135562897,0.1354779601097107,0.12817609310150146,0.12416429817676544,0.12499631941318512,0.12994049489498138,0.13645611703395844,0.13939528167247772,0.13680283725261688,0.1341564804315567,0.13159126043319702
0.81,0.14592166244983673,0.14020319283008575,0.1322973072528839,0.12580418586730957,0.12358895689249039,0.1264052838087082,0.132622629404068,0.1391516774892807,0.136302649974823,0.13361454010009766,0.13102105259895325,0.1286575198173523
0.8200000000000001,0.14418160915374756,0.13726723194122314,0.12934193015098572,0.1241113469004631,0.1239052340388298,0.12855257093906403,0.1355763077735901,0.14155368506908417,0.13318763673305511,0.13056787848472595,0.12819412350654602,0.12619300186634064
0.8300000000000001,0.14200828969478607,0.13425496220588684,0.1267954707145691,0.12321117520332336,0.12508991360664368,0.1312703937292099,0.13855424523353577,0.14344683289527893,0.13023625314235687,0.12784968316555023,0.12585370242595673,0.12435697019100189
0.84,0.1395161747932434,0.13133898377418518,0.12481609731912613,0.12316401302814484,0.12705689668655396,0.13434678316116333,0.14130744338035583,0.14466166496276855,0.12762466073036194,0.12562653422355652,0.12414706498384476,0.1232680007815361
0.85,0.1368362009525299,0.12868618965148926,0.12352672219276428,0.12397284805774689,0.12966354191303253,0.13754205405712128,0.14360591769218445,0.14508956670761108,0.12550856173038483,0.12403474003076553,0.12318159639835358,0.12299638241529465
0.86,0.13410913944244385,0.1264483630657196,0.12300726771354675,0.1255832016468048,0.1327209323644638,0.14060737192630768,0.14525780081748962,0.1446925848722458,0.12401416897773743,0.12317166477441788,0.12301789224147797,0.12355944514274597
0.87,0.13147816061973572,0.12475341558456421,0.1232898086309433,0.12788668274879456,0.136007621884346,0.14330416917800903,0.14612548053264618,0.14350664615631104,0.12323039025068283,0.12309001386165619,0.12366608530282974,0.12492067366838455
0.88,0.12908126413822174,0.1236981749534607,0.12435658276081085,0.13072848320007324,0.13928548991680145,0.14542269706726074,0.1461370438337326,0.14163838326931,0.12320375442504883,0.1237945556640625,0.12508511543273926,0.126991868019104
0.89,0.1270441710948944,0.12334268540143967,0.1261410415172577,0.13391749560832977,0.14231733977794647,0.14679831266403198,0.14529211819171906,0.13925552368164062,0.12393555045127869,0.12524186074733734,0.12718543410301208,0.12963898479938507
0.9,0.12547355890274048,0.12370698899030685,0.1285320669412613,0.13723939657211304,0.1448836326599121,0.14732442796230316,0.14366191625595093,0.13657182455062866,0.12538181245326996,0.12734289467334747,0.12983453273773193,0.13269072771072388
0.91,0.1244516670703888,0.1247699037194252,0.1313808709383011,0.14047101140022278,0.1467987447977066,0.14696037769317627,0.14138326048851013,0.13382786512374878,0.1274559199810028,0.1299685835838318,0.13286548852920532,0.1359497308731079
0.92,0.12403195351362228,0.12647023797035217,0.13451023399829865,0.14339511096477509,0.14792412519454956,0.14573505520820618,0.13864706456661224,0.131269633769989,0.13003386557102203,0.13295775651931763,0.13608723878860474,0.1392051875591278
0.93,0.12423616647720337,0.1287103146314621,0.1377255618572235,0.14581528306007385,0.14817848801612854,0.14374427497386932,0.13568244874477386,0.12912631034851074,0.13296157121658325,0.13612693548202515,0.1392967849969864,0.14224660396575928
0.9400000000000001,0.12505340576171875,0.13136166334152222,0.14082691073417664,0.147568941116333,0.14754360914230347,0.14114344120025635,0.13273738324642181,0.12758998572826385,0.1360640823841095,0.13928166031837463,0.14229196310043335,0.1448773443698883
0.9500000000000001,0.12644053995609283,0.1342722773551941,0.1436215490102768,0.14853832125663757,0.14606571197509766,0.1381354033946991,0.1300581693649292,0.12679830193519592,0.13915613293647766,0.14222842454910278,0.14488407969474792,0.14692732691764832
0.96,0.1283244639635086,0.1372753232717514,0.14593571424484253,0.1486583948135376,0.14385199546813965,0.134954571723938,0.12786877155303955,0.12682220339775085,0.14205309748649597,0.14478649199008942,0.1469099521636963,0.148264080286026
0.97,0.13060617446899414,0.14019882678985596,0.14762571454048157,0.1479211151599884,0.141062930226326,0.1318487823009491,0.12635208666324615,0.1276596188545227,0.1445820927619934,0.1467990279197693,0.1482420265674591,0.14880123734474182
0.98,0.1331656277179718,0.14287525415420532,0.14858654141426086,0.1463761180639267,0.13790063560009003,0.12905998528003693,0.12563475966453552,0.12923564016819,0.14659221470355988,0.14814268052577972,0.1487964689731598,0.14850415289402008
0.99,0.13586834073066711,0.14515146613121033,0.14875857532024384,0.14412735402584076,0.13459424674510956,0.12680521607398987,0.12577643990516663,0.13140925765037537,0.1479634940624237,0.14873510599136353,0.1485384702682495,0.14739209413528442
1.0,0.13857220113277435,0.14689715206623077,0.14813125133514404,0.14132602512836456,0.1313832551240921,0.12526002526283264,0.12676510214805603,0.13398587703704834,0.14861427247524261,0.1485401690006256,0.14748436212539673,0.1455371081829071
1.01,0.14113514125347137,0.1480124443769455,0.14674367010593414,0.13816039264202118,0.12850022315979004,0.12454450130462646,0.12851783633232117,0.1367349922657013,0.1485058069229126,0.14756989479064941,0.14570069313049316,0.1430591642856598
1.02,0.143422469496727,0.1484335958957672,0.14468221366405487,0.13484326004981995,0.12615394592285156,0.12471415102481842,0.13088791072368622,0.13941052556037903,0.14764469861984253,0.14588391780853271,0.1432998925447464,0.14011862874031067
1.03,0.14531396329402924,0.1481366753578186,0.14207510650157928,0.13159754872322083,0.12451431155204773,0.12575550377368927,0.13367706537246704,0.14177298545837402,0.1460825353860855,0.14358580112457275,0.14043331146240234,0.13690567016601562
1.04,0.14671026170253754,0.1471388041973114,0.13908454775810242,0.12864144146442413,0.12369993329048157,0.127587229013443,0.13665200769901276,0.1436108946800232,0.14391270279884338,0.1408165991306305,0.13728153705596924,0.13362807035446167
1.05,0.1475379317998886,0.14549730718135834,0.13589639961719513,0.12617358565330505,0.12376971542835236,0.13006645441055298,0.13956400752067566,0.14475968480110168,0.14126484096050262,0.13774624466896057,0.1340431571006775,0.1304977685213089
1.06,0.14775358140468597,0.14330632984638214,0.13270896673202515,0.12435980141162872,0.12471847236156464,0.13299983739852905,0.14216956496238708,0.1451164036989212,0.13829714059829712,0.13456310331821442,0.13092219829559326,0.12771722674369812
1.07,0.1473458707332611,0.14069148898124695,0.12972038984298706,0.12332192063331604,0.12647736072540283,0.1361587941646576,0.14425092935562134,0.1446489691734314,0.13518686592578888,0.13146249949932098,0.12811525166034698,0.1254662275314331
1.08,0.14633625745773315,0.13780264556407928,0.12711644172668457,0.1231296956539154,0.1289188712835312,0.13929717242717743,0.14563418924808502,0.14339900016784668,0.13211971521377563,0.12863460183143616,0.12579916417598724,0.12389031052589417
1.09,0.14477786421775818,0.134805366396904,0.12505897879600525,0.1237960010766983,0.13186605274677277,0.14217045903205872,0.14620375633239746,0.141478031873703,0.12927883863449097,0.1262528896331787,0.12411975115537643,0.12309131026268005
1.1,0.14275266230106354,0.13187137246131897,0.1236758679151535,0.12527598440647125,0.13510532677173615,0.14455491304397583,0.1459120512008667,0.13905780017375946,0.12683384120464325,0.12446336448192596,0.12318278849124908,0.12312088906764984
1.11,0.14036718010902405,0.12916874885559082,0.12305301427841187,0.12747015058994293,0.13840194046497345,0.14626479148864746,0.14478358626365662,0.13635455071926117,0.12493065744638443,0.123375803232193,0.12304726243019104,0.12397706508636475
1.12,0.1377469301223755,0.12685233354568481,0.12322910875082016,0.13023096323013306,0.14151714742183685,0.14716704189777374,0.14291268587112427,0.13360999524593353,0.1236828863620758,0.12305682897567749,0.12372162938117981,0.12560443580150604
1.1300000000000001,0.13502970337867737,0.12505480647087097,0.12419314682483673,0.13337287306785583,0.14422520995140076,0.14719146490097046,0.14045578241348267,0.13106951117515564,0.12316495180130005,0.1235259622335434,0.12516334652900696,0.1278977245092392
1.1400000000000001,0.13235844671726227,0.12387906014919281,0.12588511407375336,0.13668465614318848,0.14633001387119293,0.14633628726005554,0.13761822879314423,0.12896022200584412,0.12340771406888962,0.12475438416004181,0.1272815763950348,0.13070857524871826
1.1500000000000001,0.12987378239631653,0.12339243292808533,0.12819978594779968,0.13994371891021729,0.14767906069755554,0.14466828107833862,0.13463720679283142,0.12747089564800262,0.12439659982919693,0.12666663527488708,0.12994281947612762,0.1338551938533783
1.16,0.1277063637971878,0.12362271547317505,0.13099318742752075,0.1429309844970703,0.1481747329235077,0.14231747388839722,0.13176186382770538,0.12673479318618774,0.12607252597808838,0.1291453242301941,0.1329793483018875,0.13713407516479492
1.17,0.12597030401229858,0.12455668300390244,0.13409167528152466,0.14544573426246643,0.14778120815753937,0.13946709036827087,0.1292324662208557,0.12681782245635986,0.12833529710769653,0.1320384442806244,0.13619989156723022,0.1403331607580185
1.18,0.12475691735744476,0.126140758395195,0.13730256259441376,0.14731891453266144,0.1465269923210144,0.1363392174243927,0.12726038694381714,0.12771280109882355,0.13104978203773499,0.1351684182882309,0.13940152525901794,0.14324557781219482
1.19,0.12413011491298676,0.12828409671783447,0.14042626321315765,0.1484246551990509,0.14450308680534363,0.13317760825157166,0.1260104924440384,0.12933991849422455,0.13405388593673706,0.13834324479103088,0.14238262176513672,0.14568299055099487
1.2,0.12412288784980774,0.13086384534835815,0.14326849579811096,0.1486886590719223,0.1418560892343521,0.13022854924201965,0.1255871206521988,0.13155388832092285,0.13716816902160645,0.14136815071105957,0.14495527744293213,0.1474877893924713
1.21,0.12473565340042114,0.1337321698665619,0.1456526517868042,0.14809317886829376,0.1387779265642166,0.12772177159786224,0.1260257512331009,0.13415703177452087,0.14020666480064392,0.14405755698680878,0.14695745706558228,0.14854329824447632
1.22,0.12593618035316467,0.13672466576099396,0.14743047952651978,0.14667832851409912,0.13549160957336426,0.1258525252342224,0.12728971242904663,0.13691672682762146,0.142987921833992,0.1462465077638626,0.1482631117105484,0.14878123998641968
