time,pos_7.943282347242816,pos_8.092464596220182,pos_8.244448626934243,pos_8.399287059458466,pos_8.55703350212035,pos_8.717742570061775,pos_8.88146990414791,pos_9.048272190231256,pos_9.218207178777467,pos_9.391333704859807,pos_9.567711708529059,pos_9.747402255566064,pos_9.93046755862395,pos_10.116970998767496,pos_10.306977147416966,pos_10.500551788704103,pos_10.697761942247986,pos_10.898675886358628,pos_11.103363181676379,pos_11.311894695255262,pos_11.524342625098656,pos_11.740780525155765,pos_11.961283330787534,pos_12.185927384710878,pos_12.4147904634301,pos_12.647951804164782,pos_12.88549213228336,pos_13.12749368925199,pos_13.374040261108215,pos_13.625217207469502,pos_13.88111149108652,pos_14.141811707951478,pos_14.407408117971945,pos_14.677992676220699,pos_14.953659064772518,pos_15.234502725138924,pos_15.520620891311996,pos_15.812112623428845,pos_16.109078842068335,pos_16.41162236319189,pos_16.71984793374057,pos_17.033862267900652,pos_17.35377408405033,pos_17.6796941424003,pos_18.01173528334133,pos_18.350012466511902,pos_18.694642810599717,pos_19.04574563389063,pos_19.40344249557915,pos_19.767857237854834,pos_20.139116028779004,pos_20.517347405966817,pos_20.90268232108972,pos_21.29525418521362,pos_21.695198914988655,pos_22.10265497970638,pos_22.517763449240753,pos_22.9406680428895,pos_23.371515179132786,pos_23.81045402632634,pos_24.25763655434669,pos_24.713217587206376,pos_25.177354856657228,pos_25.650209056800456,pos_26.13194389972233,pos_26.62272617217474,pos_27.12272579332028,pos_27.63211587356191,pos_28.1510727744773,pos_28.679776169879045,pos_29.21840910802144,pos_29.767158074975683,pos_30.32621305919528,pos_30.895767617294034,pos_31.476018941059422,pos_32.0671679257246,pos_32.669419239522455,pos_33.282981394546205,pos_33.908066818940526,pos_34.54489193044877,pos_35.193677211341274,pos_35.85464728475101,pos_36.52803099244284,pos_37.21406147404329,pos_37.912976247758564,pos_38.625017292608135,pos_39.35043113220318,pos_40.089468920098085,pos_40.842386526745216,pos_41.609444628082585,pos_42.3909087957854,pos_43.18704958921251,pos_43.998142649079895,pos_44.824468792893086,pos_45.666314112172294,pos_46.523970071503186,pos_47.39773360944813,pos_48.28790724135257,pos_49.194799164082205,pos_50.11872336272722
0.0,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986424148082733,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986424148082733,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986424148082733,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986427128314972,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986424148082733,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853,0.14986425638198853
0.01,0.14830125868320465,0.14830072224140167,0.1483001559972763,0.14829960465431213,0.14829900860786438,0.148298442363739,0.14829784631729126,0.1482972502708435,0.14829665422439575,0.14829601347446442,0.14829538762569427,0.14829473197460175,0.14829407632350922,0.1482934057712555,0.14829270541667938,0.14829200506210327,0.14829130470752716,0.14829057455062866,0.14828985929489136,0.14828911423683167,0.1482883244752884,0.1482875496149063,0.14828674495220184,0.14828597009181976,0.1482851207256317,0.14828428626060486,0.148283451795578,0.14828255772590637,0.14828167855739594,0.1482807695865631,0.14827986061573029,0.14827892184257507,0.14827798306941986,0.14827699959278107,0.14827603101730347,0.1482749879360199,0.14827397465705872,0.14827293157577515,0.14827188849449158,0.14827078580856323,0.1482696831226349,0.14826858043670654,0.14826740324497223,0.1482662558555603,0.148265078663826,0.14826388657093048,0.1482626348733902,0.14826138317584991,0.14826011657714844,0.14825883507728577,0.14825750887393951,0.14825616776943207,0.14825479686260223,0.1482534110546112,0.1482519954442978,0.1482505351305008,0.1482490599155426,0.1482475847005844,0.14824604988098145,0.14824452996253967,0.14824292063713074,0.1482413411140442,0.14823973178863525,0.14823803305625916,0.14823636412620544,0.14823466539382935,0.14823289215564728,0.1482311189174652,0.14822931587696075,0.1482274830341339,0.1482255905866623,0.14822369813919067,0.14822176098823547,0.14821979403495789,0.14821778237819672,0.14821577072143555,0.1482136994600296,0.14821158349514008,0.14820943772792816,0.14820727705955505,0.14820507168769836,0.1482028365135193,0.14820052683353424,0.1481982320547104,0.14819586277008057,0.14819346368312836,0.14819103479385376,0.14818856120109558,0.1481860727071762,0.14818350970745087,0.14818091690540314,0.1481783092021942,0.14817562699317932,0.14817294478416443,0.14817017316818237,0.1481674164533615,0.1481645703315735,0.14816170930862427,0.14815880358219147,0.14815586805343628
0.02,0.1461624652147293,0.1461603045463562,0.14615806937217712,0.14615578949451447,0.14615347981452942,0.1461511105298996,0.1461487114429474,0.14614629745483398,0.14614379405975342,0.14614126086235046,0.14613869786262512,0.146136075258255,0.1461333930492401,0.14613065123558044,0.14612789452075958,0.14612506330013275,0.14612218737602234,0.14611926674842834,0.14611631631851196,0.14611326158046722,0.1461101770401001,0.1461070328950882,0.14610381424427032,0.14610055088996887,0.14609724283218384,0.14609386026859283,0.14609044790267944,0.1460869163274765,0.14608335494995117,0.14607971906661987,0.1460760533809662,0.14607226848602295,0.14606843888759613,0.14606454968452454,0.14606058597564697,0.14605653285980225,0.14605244994163513,0.14604826271533966,0.14604401588439941,0.146039679646492,0.1460353136062622,0.14603081345558167,0.14602625370025635,0.14602161943912506,0.1460168957710266,0.14601212739944458,0.1460072100162506,0.14600224792957306,0.14599722623825073,0.14599210023880005,0.145986869931221,0.1459815502166748,0.14597615599632263,0.1459706723690033,0.1459650993347168,0.14595940709114075,0.14595367014408112,0.14594779908657074,0.1459418535232544,0.1459358036518097,0.14592964947223663,0.1459234058856964,0.14591707289218903,0.1459106206893921,0.14590409398078918,0.14589744806289673,0.1458907127380371,0.14588385820388794,0.1458769142627716,0.14586986601352692,0.14586269855499268,0.14585545659065247,0.14584806561470032,0.1458406299352646,0.14583301544189453,0.1458253562450409,0.1458175778388977,0.14580969512462616,0.14580169320106506,0.145793616771698,0.14578542113304138,0.1457771360874176,0.14576873183250427,0.14576022326946259,0.14575162529945374,0.14574292302131653,0.14573413133621216,0.14572525024414062,0.14571627974510193,0.14570721983909607,0.14569804072380066,0.14568880200386047,0.14567947387695312,0.1456701159477234,0.1456606239080429,0.14565107226371765,0.1456414759159088,0.1456318199634552,0.14562207460403442,0.14561229944229126
0.03,0.14370150864124298,0.14369620382785797,0.1436908096075058,0.14368535578250885,0.14367970824241638,0.14367401599884033,0.14366821944713593,0.14366231858730316,0.14365631341934204,0.14365017414093018,0.14364397525787354,0.14363762736320496,0.14363116025924683,0.14362458884716034,0.1436178982257843,0.1436111032962799,0.14360417425632477,0.1435970962047577,0.14358995854854584,0.14358262717723846,0.14357519149780273,0.14356763660907745,0.14355993270874023,0.14355212450027466,0.14354413747787476,0.1435360312461853,0.1435277909040451,0.14351938664913177,0.1435108780860901,0.14350217580795288,0.14349336922168732,0.14348436892032623,0.1434752643108368,0.14346595108509064,0.14345651865005493,0.1434469074010849,0.14343714714050293,0.14342725276947021,0.1434171497821808,0.14340689778327942,0.14339648187160492,0.1433858871459961,0.14337512850761414,0.14336420595645905,0.14335310459136963,0.1433418095111847,0.14333033561706543,0.14331871271133423,0.1433068960905075,0.14329493045806885,0.14328274130821228,0.14327038824558258,0.14325781166553497,0.14324510097503662,0.14323219656944275,0.14321906864643097,0.14320579171180725,0.1431923359632492,0.14317865669727325,0.14316484332084656,0.14315077662467957,0.14313659071922302,0.14312219619750977,0.14310763776302338,0.14309284090995789,0.14307789504528046,0.1430627852678299,0.143047496676445,0.1430320292711258,0.14301638305187225,0.1430005580186844,0.14298459887504578,0.14296846091747284,0.14295217394828796,0.14293572306632996,0.1429191529750824,0.1429024338722229,0.14288558065891266,0.14286860823631287,0.14285150170326233,0.14283430576324463,0.14281700551509857,0.14279961585998535,0.14278212189674377,0.14276456832885742,0.1427469551563263,0.14272929728031158,0.1427116096019745,0.14269393682479858,0.1426762044429779,0.14265850186347961,0.1426408588886261,0.14262323081493378,0.1426057368516922,0.142588272690773,0.14257092773914337,0.14255373179912567,0.1425366997718811,0.14251980185508728,0.14250315725803375
0.04,0.14116716384887695,0.14115718007087708,0.14114698767662048,0.14113661646842957,0.14112605154514313,0.14111532270908356,0.14110440015792847,0.14109328389167786,0.14108198881149292,0.14107045531272888,0.1410587728023529,0.14104685187339783,0.14103469252586365,0.14102235436439514,0.14100982248783112,0.14099706709384918,0.14098408818244934,0.140970841050148,0.14095747470855713,0.14094379544258118,0.1409299075603485,0.14091581106185913,0.14090141654014587,0.1408868134021759,0.14087200164794922,0.14085692167282104,0.14084160327911377,0.1408260017633438,0.14081016182899475,0.14079409837722778,0.14077776670455933,0.14076116681098938,0.14074429869651794,0.14072716236114502,0.1407097727060318,0.14069212973117828,0.14067421853542328,0.1406559944152832,0.14063751697540283,0.14061878621578217,0.14059977233409882,0.14058047533035278,0.14056089520454407,0.14054104685783386,0.14052094519138336,0.1405005156993866,0.14047984778881073,0.14045891165733337,0.14043769240379333,0.1404162049293518,0.1403944343328476,0.1403723955154419,0.14035005867481232,0.14032751321792603,0.14030468463897705,0.1402815878391266,0.14025826752185822,0.14023466408252716,0.1402108371257782,0.14018678665161133,0.14016246795654297,0.14013798534870148,0.14011326432228088,0.14008833467960358,0.14006319642066956,0.1400379240512848,0.1400124430656433,0.13998684287071228,0.13996106386184692,0.13993513584136963,0.13990913331508636,0.13988301157951355,0.13985681533813477,0.1398305594921112,0.13980424404144287,0.13977794349193573,0.1397516429424286,0.13972535729408264,0.13969916105270386,0.13967300951480865,0.139646977186203,0.13962112367153168,0.13959543406963348,0.1395699381828308,0.13954469561576843,0.13951975107192993,0.1394951045513153,0.1394708752632141,0.13944703340530396,0.1394236534833908,0.13940078020095825,0.13937845826148987,0.13935673236846924,0.1393357366323471,0.1393154263496399,0.13929587602615356,0.13927720487117767,0.13925939798355103,0.13924258947372437,0.13922682404518127
0.05,0.13878029584884644,0.13876411318778992,0.13874761760234833,0.13873083889484406,0.1387137770652771,0.13869641721248627,0.13867878913879395,0.13866084814071655,0.1386425793170929,0.13862402737140656,0.13860517740249634,0.13858598470687866,0.13856644928455353,0.1385466456413269,0.13852646946907043,0.13850602507591248,0.13848519325256348,0.1384640336036682,0.13844257593154907,0.1384207010269165,0.13839854300022125,0.13837602734565735,0.1383531391620636,0.1383298933506012,0.13830627501010895,0.13828232884407043,0.13825803995132446,0.13823333382606506,0.138208270072937,0.1381828784942627,0.13815712928771973,0.13813096284866333,0.13810446858406067,0.13807757198810577,0.13805034756660461,0.13802270591259003,0.13799475133419037,0.13796637952327728,0.13793766498565674,0.13790860772132874,0.13787919282913208,0.13784939050674438,0.13781926035881042,0.1377887725830078,0.13775795698165894,0.1377267837524414,0.1376953125,0.13766349852085114,0.1376314014196396,0.13759899139404297,0.13756626844406128,0.1375332623720169,0.13750001788139343,0.13746649026870728,0.13743272423744202,0.13739874958992004,0.13736456632614136,0.13733017444610596,0.1372956484556198,0.13726097345352173,0.13722610473632812,0.13719122111797333,0.13715623319149017,0.13712117075920105,0.13708613812923431,0.13705109059810638,0.13701608777046204,0.13698118925094604,0.13694638013839722,0.13691172003746033,0.13687732815742493,0.13684314489364624,0.13680925965309143,0.13677570223808289,0.13674256205558777,0.13670983910560608,0.13667765259742737,0.13664601743221283,0.13661503791809082,0.13658472895622253,0.13655516505241394,0.1365264654159546,0.13649868965148926,0.13647185266017914,0.13644610345363617,0.13642147183418274,0.1363981068134308,0.1363760530948639,0.1363554149866104,0.13633625209331512,0.13631871342658997,0.1363028883934021,0.1362888216972351,0.13627669215202332,0.1362665593624115,0.13625851273536682,0.13625270128250122,0.13624921441078186,0.1362481564283371,0.1362496167421341
0.06,0.13671663403511047,0.13669303059577942,0.13666902482509613,0.1366446167230606,0.13661980628967285,0.13659459352493286,0.13656900823116302,0.13654297590255737,0.1365165263414383,0.1364896446466446,0.13646236062049866,0.1364346146583557,0.13640642166137695,0.13637784123420715,0.13634879887104034,0.13631929457187653,0.13628937304019928,0.13625898957252502,0.13622817397117615,0.13619688153266907,0.13616517186164856,0.13613298535346985,0.13610032200813293,0.136067196726799,0.13603362441062927,0.1359996348619461,0.13596516847610474,0.13593021035194397,0.13589483499526978,0.13585905730724335,0.13582278788089752,0.13578607141971588,0.13574892282485962,0.13571135699748993,0.1356733739376068,0.13563495874404907,0.1355961561203003,0.13555693626403809,0.13551732897758484,0.13547733426094055,0.13543701171875,0.1353963166475296,0.13535527884960175,0.13531392812728882,0.13527227938175201,0.13523031771183014,0.13518814742565155,0.13514569401741028,0.1351030319929123,0.13506019115447998,0.13501717150211334,0.13497403264045715,0.1349307894706726,0.1348874866962433,0.13484413921833038,0.13480083644390106,0.13475754857063293,0.13471432030200958,0.13467130064964294,0.13462840020656586,0.13458579778671265,0.13454344868659973,0.13450148701667786,0.13445989787578583,0.134418785572052,0.13437822461128235,0.13433828949928284,0.13429903984069824,0.13426055014133453,0.1342228353023529,0.13418614864349365,0.1341504156589508,0.1341158151626587,0.13408240675926208,0.13405030965805054,0.13401959836483002,0.13399042189121246,0.13396281003952026,0.13393700122833252,0.13391301035881042,0.13389098644256592,0.13387106359004974,0.13385337591171265,0.1338379830121994,0.13382510840892792,0.13381482660770416,0.13380731642246246,0.13380268216133118,0.13380104303359985,0.13380256295204163,0.13380739092826843,0.13381563127040863,0.13382741808891296,0.13384293019771576,0.13386225700378418,0.1338854730129242,0.1339128166437149,0.1339443027973175,0.13398008048534393,0.13402020931243896
0.07,0.1350964456796646,0.13506469130516052,0.13503241539001465,0.134999617934227,0.13496634364128113,0.1349325180053711,0.13489821553230286,0.13486337661743164,0.13482801616191864,0.13479211926460266,0.1347557008266449,0.13471874594688416,0.13468123972415924,0.13464324176311493,0.13460469245910645,0.1345655918121338,0.13452598452568054,0.13448584079742432,0.13444514572620392,0.13440392911434174,0.13436222076416016,0.1343199759721756,0.13427719473838806,0.13423390686511993,0.1341901272535324,0.1341458410024643,0.13410106301307678,0.13405579328536987,0.13401007652282715,0.13396389782428741,0.13391722738742828,0.1338701844215393,0.13382269442081451,0.13377481698989868,0.1337265521287918,0.13367792963981628,0.1336289942264557,0.13357970118522644,0.13353011012077332,0.13348029553890228,0.13343025743961334,0.1333799958229065,0.1333295702934265,0.1332789957523346,0.1332283616065979,0.13317763805389404,0.13312697410583496,0.13307631015777588,0.13302575051784515,0.13297531008720398,0.1329250931739807,0.13287514448165894,0.13282550871372223,0.13277626037597656,0.1327275037765503,0.1326792687177658,0.13263165950775146,0.13258467614650726,0.1325385719537735,0.1324932873249054,0.1324489712715149,0.13240574300289154,0.13236363232135773,0.13232283294200897,0.13228341937065125,0.1322455108165741,0.13220922648906708,0.13217468559741974,0.13214202225208282,0.1321113407611847,0.13208287954330444,0.13205663859844208,0.1320328712463379,0.13201169669628143,0.13199326395988464,0.13197767734527588,0.13196523487567902,0.13195593655109406,0.13195006549358368,0.13194772601127625,0.13194911181926727,0.1319543570280075,0.13196368515491486,0.13197718560695648,0.1319950968027115,0.13201752305030823,0.13204467296600342,0.13207662105560303,0.13211356103420258,0.1321556270122528,0.13220295310020447,0.13225558400154114,0.13231372833251953,0.13237743079662323,0.13244673609733582,0.13252168893814087,0.13260239362716675,0.13268882036209106,0.13278093934059143,0.13287872076034546
0.08,0.13398119807243347,0.13394103944301605,0.13390029966831207,0.13385893404483795,0.13381701707839966,0.13377445936203003,0.13373132050037384,0.1336875706911087,0.133643239736557,0.13359829783439636,0.13355278968811035,0.1335066556930542,0.1334599405527115,0.1334126591682434,0.13336479663848877,0.13331633806228638,0.13326729834079742,0.13321775197982788,0.13316760957241058,0.1331169307231903,0.13306573033332825,0.1330140382051468,0.13296180963516235,0.13290908932685852,0.13285595178604126,0.1328023076057434,0.13274826109409332,0.1326937973499298,0.13263893127441406,0.13258376717567444,0.13252821564674377,0.13247241079807281,0.13241630792617798,0.13235999643802643,0.13230349123477936,0.13224682211875916,0.13219009339809418,0.13213327527046204,0.1320764422416687,0.13201965391635895,0.13196295499801636,0.1319064497947693,0.13185015320777893,0.13179412484169006,0.13173849880695343,0.13168326020240784,0.13162857294082642,0.13157448172569275,0.131521075963974,0.13146844506263733,0.1314166784286499,0.13136589527130127,0.1313161998987198,0.1312676966190338,0.1312205046415329,0.13117478787899017,0.13113060593605042,0.13108806312084198,0.13104741275310516,0.13100871443748474,0.13097214698791504,0.1309378296136856,0.13090594112873077,0.13087666034698486,0.1308501660823822,0.13082657754421234,0.1308061182498932,0.13078893721103668,0.13077522814273834,0.1307651549577713,0.13075901567935944,0.13075684010982513,0.13075891137123108,0.13076549768447876,0.13077664375305176,0.13079260289669037,0.13081365823745728,0.13083983957767487,0.13087144494056702,0.13090862333774567,0.13095156848430634,0.13100038468837738,0.1310553401708603,0.13111649453639984,0.13118399679660797,0.13125795125961304,0.13133852183818817,0.13142569363117218,0.13151958584785461,0.13162025809288025,0.13172763586044312,0.1318417340517044,0.13196253776550293,0.13208991289138794,0.13222375512123108,0.13236385583877563,0.13251006603240967,0.13266213238239288,0.13281969726085663,0.13298246264457703
0.09,0.13337616622447968,0.13332794606685638,0.13327910006046295,0.1332295835018158,0.1331794708967209,0.13312870264053345,0.13307729363441467,0.13302528858184814,0.1329726129770279,0.13291937112808228,0.13286547362804413,0.13281100988388062,0.13275595009326935,0.1327003389596939,0.13264420628547668,0.1325874775648117,0.13253024220466614,0.13247251510620117,0.13241428136825562,0.13235561549663544,0.13229648768901825,0.13223697245121002,0.13217709958553314,0.13211683928966522,0.132056325674057,0.13199543952941895,0.13193440437316895,0.13187316060066223,0.13181176781654358,0.13175025582313538,0.1316886991262436,0.131627157330513,0.13156569004058838,0.1315043419599533,0.13144318759441376,0.1313823163509369,0.1313217580318451,0.1312616467475891,0.13120202720165253,0.1311430037021637,0.1310846507549286,0.13102708756923676,0.13097041845321655,0.13091471791267395,0.1308601200580597,0.13080677390098572,0.13075478374958038,0.13070422410964966,0.13065531849861145,0.13060814142227173,0.13056287169456482,0.13051967322826385,0.13047868013381958,0.13044007122516632,0.1304040253162384,0.13037070631980896,0.1303403079509735,0.1303129494190216,0.13028894364833832,0.130268394947052,0.13025155663490295,0.1302386373281479,0.13022977113723755,0.1302253007888794,0.13022536039352417,0.13023018836975098,0.13024000823497772,0.13025501370429993,0.13027545809745789,0.1303015500307083,0.1303335726261139,0.13037161529064178,0.13041600584983826,0.13046687841415405,0.1305244415998459,0.1305888593196869,0.13066038489341736,0.13073909282684326,0.13082513213157654,0.1309186816215515,0.13101981580257416,0.13112854957580566,0.13124507665634155,0.13136927783489227,0.131501242518425,0.13164083659648895,0.13178807497024536,0.1319427639245987,0.132104754447937,0.1322738528251648,0.13244973123073578,0.13263212144374847,0.13282065093517303,0.13301481306552887,0.13321419060230255,0.1334182173013687,0.13362617790699005,0.1338374763727188,0.13405130803585052,0.13426685333251953
